NO. 30759	(0,2,1,15,27)
NO. 30760	(0,1,1,15,28)
NO. 30761	(1,1,1,14,26)
NO. 30762	(0,2,1,16,27)
NO. 30763	(0,2,1,15,27)
NO. 30764	(0,1,1,15,28)
NO. 30765	(1,1,1,15,27)
NO. 30766	(0,2,1,16,28)
NO. 30767	(0,2,1,16,28)
NO. 30768	(0,1,1,16,29)
NO. 30769	(1,1,1,14,26)
NO. 30770	(0,2,1,16,27)
NO. 30771	(0,2,1,15,27)
NO. 30772	(0,1,1,15,28)
NO. 30773	(1,1,1,14,27)
NO. 30774	(0,2,1,15,28)
NO. 30775	(0,2,1,16,28)
NO. 30776	(0,1,1,15,29)
NO. 30777	(1,1,1,13,27)
NO. 30778	(0,2,1,14,28)
NO. 30779	(0,2,1,14,28)
NO. 30780	(0,1,1,14,29)
NO. 30781	(1,1,1,13,28)
NO. 30782	(0,2,1,14,29)
NO. 30783	(0,2,1,15,29)
NO. 30784	(0,1,1,14,30)
NO. 30785	(1,1,1,13,25)
NO. 30786	(0,2,1,15,26)
NO. 30787	(0,2,1,14,26)
NO. 30788	(0,1,1,14,27)
NO. 30789	(1,1,1,14,26)
NO. 30790	(0,2,1,15,27)
NO. 30791	(0,2,1,15,27)
NO. 30792	(0,1,1,14,28)
NO. 30793	(1,1,1,14,26)
NO. 30794	(0,2,1,15,27)
NO. 30795	(0,2,1,15,27)
NO. 30796	(0,1,1,14,28)
NO. 30797	(1,1,1,13,27)
NO. 30798	(0,2,1,15,28)
NO. 30799	(0,2,1,16,28)
NO. 30800	(0,1,1,15,29)
NO. 30801	(1,1,1,14,26)
NO. 30802	(0,2,1,16,27)
NO. 30803	(0,2,1,15,27)
NO. 30804	(0,1,1,15,28)
NO. 30805	(1,1,1,15,27)
NO. 30806	(0,2,1,16,28)
NO. 30807	(0,2,1,16,28)
NO. 30808	(0,1,1,15,29)
NO. 30809	(1,1,1,13,27)
NO. 30810	(0,2,1,15,28)
NO. 30811	(0,2,1,14,28)
NO. 30812	(0,1,1,14,29)
NO. 30813	(1,1,1,15,28)
NO. 30814	(0,2,1,16,29)
NO. 30815	(0,2,1,15,29)
NO. 30816	(0,1,1,15,30)
NO. 30817	(1,1,1,13,26)
NO. 30818	(0,2,1,15,27)
NO. 30819	(0,2,1,14,27)
NO. 30820	(0,1,1,14,28)
NO. 30821	(1,1,1,14,27)
NO. 30822	(0,2,1,14,28)
NO. 30823	(0,2,1,15,28)
NO. 30824	(0,1,1,15,29)
NO. 30825	(1,1,1,14,27)
NO. 30826	(0,2,1,16,28)
NO. 30827	(0,2,1,15,28)
NO. 30828	(0,1,1,15,29)
NO. 30829	(1,1,1,15,28)
NO. 30830	(0,2,1,16,29)
NO. 30831	(0,2,1,16,29)
NO. 30832	(0,1,1,16,30)
NO. 30833	(1,1,1,14,27)
NO. 30834	(0,2,1,16,28)
NO. 30835	(0,2,1,15,28)
NO. 30836	(0,1,1,15,29)
NO. 30837	(1,1,1,15,28)
NO. 30838	(0,2,1,15,29)
NO. 30839	(0,2,1,16,29)
NO. 30840	(0,1,1,15,30)
NO. 30841	(1,1,1,13,28)
NO. 30842	(0,2,1,14,29)
NO. 30843	(0,2,1,14,29)
NO. 30844	(0,1,1,14,30)
NO. 30845	(1,1,1,13,29)
NO. 30846	(0,2,1,14,30)
NO. 30847	(0,2,1,15,30)
NO. 30848	(0,1,1,14,31)
NO. 30849	(1,1,1,15,25)
NO. 30850	(0,2,1,16,26)
NO. 30851	(0,2,1,15,26)
NO. 30852	(0,1,1,15,27)
NO. 30853	(1,1,1,15,26)
NO. 30854	(0,2,1,16,27)
NO. 30855	(0,2,1,15,27)
NO. 30856	(0,1,1,14,28)
NO. 30857	(1,0,1,15,26)
NO. 30858	(0,1,1,16,27)
NO. 30859	(0,1,1,16,27)
NO. 30860	(0,0,1,16,28)
NO. 30861	(1,0,1,14,27)
NO. 30862	(0,1,1,15,28)
NO. 30863	(0,1,1,16,28)
NO. 30864	(0,0,1,15,29)
NO. 30865	(1,0,1,16,26)
NO. 30866	(0,1,1,17,27)
NO. 30867	(0,1,1,16,27)
NO. 30868	(0,0,1,16,28)
NO. 30869	(1,0,1,16,27)
NO. 30870	(0,1,1,17,28)
NO. 30871	(0,1,1,16,28)
NO. 30872	(0,0,1,15,29)
NO. 30873	(1,0,1,15,27)
NO. 30874	(0,1,1,16,28)
NO. 30875	(0,1,1,15,28)
NO. 30876	(0,0,1,15,29)
NO. 30877	(1,0,1,15,28)
NO. 30878	(0,1,1,16,29)
NO. 30879	(0,1,1,15,29)
NO. 30880	(0,0,1,15,30)
NO. 30881	(1,0,1,14,26)
NO. 30882	(0,1,1,15,27)
NO. 30883	(0,1,1,15,27)
NO. 30884	(0,0,1,15,28)
NO. 30885	(1,0,1,13,27)
NO. 30886	(0,1,1,14,28)
NO. 30887	(0,1,1,15,28)
NO. 30888	(0,0,1,14,29)
NO. 30889	(1,0,1,16,27)
NO. 30890	(0,1,1,17,28)
NO. 30891	(0,1,1,17,28)
NO. 30892	(0,0,1,17,29)
NO. 30893	(1,0,1,15,28)
NO. 30894	(0,1,1,16,29)
NO. 30895	(0,1,1,16,29)
NO. 30896	(0,0,1,16,30)
NO. 30897	(1,0,1,15,27)
NO. 30898	(0,1,1,16,28)
NO. 30899	(0,1,1,16,28)
NO. 30900	(0,0,1,16,29)
NO. 30901	(1,0,1,14,28)
NO. 30902	(0,1,1,15,29)
NO. 30903	(0,1,1,16,29)
NO. 30904	(0,0,1,16,30)
NO. 30905	(1,0,1,14,28)
NO. 30906	(0,1,1,15,29)
NO. 30907	(0,1,1,15,29)
NO. 30908	(0,0,1,15,30)
NO. 30909	(1,0,1,13,29)
NO. 30910	(0,1,1,14,30)
NO. 30911	(0,1,1,15,30)
NO. 30912	(0,0,1,14,31)
NO. 30913	(1,0,1,14,26)
NO. 30914	(0,1,1,14,27)
NO. 30915	(0,1,1,14,27)
NO. 30916	(0,0,1,13,28)
NO. 30917	(1,0,1,13,27)
NO. 30918	(0,1,1,14,28)
NO. 30919	(0,1,1,14,28)
NO. 30920	(0,0,1,13,29)
NO. 30921	(1,0,1,15,27)
NO. 30922	(0,1,1,16,28)
NO. 30923	(0,1,1,16,28)
NO. 30924	(0,0,1,15,29)
NO. 30925	(1,0,1,14,28)
NO. 30926	(0,1,1,15,29)
NO. 30927	(0,1,1,16,29)
NO. 30928	(0,0,1,15,30)
NO. 30929	(1,0,1,15,27)
NO. 30930	(0,1,1,15,28)
NO. 30931	(0,1,1,15,28)
NO. 30932	(0,0,1,14,29)
NO. 30933	(1,0,1,14,28)
NO. 30934	(0,1,1,15,29)
NO. 30935	(0,1,1,15,29)
NO. 30936	(0,0,1,14,30)
NO. 30937	(1,0,1,15,28)
NO. 30938	(0,1,1,16,29)
NO. 30939	(0,1,1,15,29)
NO. 30940	(0,0,1,14,30)
NO. 30941	(1,0,1,14,29)
NO. 30942	(0,1,1,15,30)
NO. 30943	(0,1,1,15,30)
NO. 30944	(0,0,1,14,31)
NO. 30945	(1,0,1,13,27)
NO. 30946	(0,1,1,14,28)
NO. 30947	(0,1,1,14,28)
NO. 30948	(0,0,1,14,29)
NO. 30949	(1,0,1,14,28)
NO. 30950	(0,1,1,15,29)
NO. 30951	(0,1,1,15,29)
NO. 30952	(0,0,1,15,30)
NO. 30953	(1,0,1,16,28)
NO. 30954	(0,1,1,17,29)
NO. 30955	(0,1,1,17,29)
NO. 30956	(0,0,1,17,30)
NO. 30957	(1,0,1,16,29)
NO. 30958	(0,1,1,17,30)
NO. 30959	(0,1,1,17,30)
NO. 30960	(0,0,1,17,31)
NO. 30961	(1,0,1,14,28)
NO. 30962	(0,1,1,16,29)
NO. 30963	(0,1,1,15,29)
NO. 30964	(0,0,1,15,30)
NO. 30965	(1,0,1,15,29)
NO. 30966	(0,1,1,16,30)
NO. 30967	(0,1,1,15,30)
NO. 30968	(0,0,1,16,31)
NO. 30969	(1,0,1,14,29)
NO. 30970	(0,1,1,15,30)
NO. 30971	(0,1,1,15,30)
NO. 30972	(0,0,1,15,31)
NO. 30973	(1,0,1,14,30)
NO. 30974	(0,1,1,15,31)
NO. 30975	(0,1,1,15,31)
NO. 30976	(0,0,1,15,32)
NO. 30977	(1,1,1,13,25)
NO. 30978	(0,2,1,14,26)
NO. 30979	(0,2,1,14,26)
NO. 30980	(0,1,1,14,27)
NO. 30981	(1,1,1,13,26)
NO. 30982	(0,2,1,14,27)
NO. 30983	(0,2,1,14,27)
NO. 30984	(0,1,1,14,28)
NO. 30985	(1,0,1,14,26)
NO. 30986	(0,1,1,14,27)
NO. 30987	(0,1,1,15,27)
NO. 30988	(0,0,1,14,28)
NO. 30989	(1,0,1,12,27)
NO. 30990	(0,1,1,14,28)
NO. 30991	(0,1,1,15,28)
NO. 30992	(0,0,1,15,29)
NO. 30993	(1,0,1,14,26)
NO. 30994	(0,1,1,15,27)
NO. 30995	(0,1,1,15,27)
NO. 30996	(0,0,1,15,28)
NO. 30997	(1,0,1,14,27)
NO. 30998	(0,1,1,15,28)
NO. 30999	(0,1,1,15,28)
NO. 31000	(0,0,1,15,29)
NO. 31001	(1,0,1,13,27)
NO. 31002	(0,1,1,14,28)
NO. 31003	(0,1,1,14,28)
NO. 31004	(0,0,1,14,29)
NO. 31005	(1,0,1,14,28)
NO. 31006	(0,1,1,15,29)
NO. 31007	(0,1,1,15,29)
NO. 31008	(0,0,1,15,30)
NO. 31009	(1,0,1,13,26)
NO. 31010	(0,1,1,15,27)
NO. 31011	(0,1,1,14,27)
NO. 31012	(0,0,1,14,28)
NO. 31013	(1,0,1,13,27)
NO. 31014	(0,1,1,14,28)
NO. 31015	(0,1,1,14,28)
NO. 31016	(0,0,1,14,29)
NO. 31017	(1,0,1,14,27)
NO. 31018	(0,1,1,16,28)
NO. 31019	(0,1,1,15,28)
NO. 31020	(0,0,1,15,29)
NO. 31021	(1,0,1,14,28)
NO. 31022	(0,1,1,16,29)
NO. 31023	(0,1,1,15,29)
NO. 31024	(0,0,1,15,30)
NO. 31025	(1,0,1,13,27)
NO. 31026	(0,1,1,15,28)
NO. 31027	(0,1,1,14,28)
NO. 31028	(0,0,1,14,29)
NO. 31029	(1,0,1,13,28)
NO. 31030	(0,1,1,14,29)
NO. 31031	(0,1,1,15,29)
NO. 31032	(0,0,1,14,30)
NO. 31033	(1,0,1,13,28)
NO. 31034	(0,1,1,14,29)
NO. 31035	(0,1,1,14,29)
NO. 31036	(0,0,1,14,30)
NO. 31037	(1,0,1,13,29)
NO. 31038	(0,1,1,14,30)
NO. 31039	(0,1,1,14,30)
NO. 31040	(0,0,1,14,31)
NO. 31041	(1,0,1,15,26)
NO. 31042	(0,1,1,16,27)
NO. 31043	(0,1,1,15,27)
NO. 31044	(0,0,1,16,28)
NO. 31045	(1,0,1,15,27)
NO. 31046	(0,1,1,16,28)
NO. 31047	(0,1,1,16,28)
NO. 31048	(0,0,1,17,29)
NO. 31049	(1,0,1,15,27)
NO. 31050	(0,1,1,16,28)
NO. 31051	(0,1,1,16,28)
NO. 31052	(0,0,1,16,29)
NO. 31053	(1,0,1,14,28)
NO. 31054	(0,1,1,16,29)
NO. 31055	(0,1,1,16,29)
NO. 31056	(0,0,1,17,30)
NO. 31057	(1,0,1,16,27)
NO. 31058	(0,1,1,17,28)
NO. 31059	(0,1,1,15,28)
NO. 31060	(0,0,1,15,29)
NO. 31061	(1,0,1,16,28)
NO. 31062	(0,1,1,17,29)
NO. 31063	(0,1,1,15,29)
NO. 31064	(0,0,1,16,30)
NO. 31065	(1,0,1,13,28)
NO. 31066	(0,1,1,15,29)
NO. 31067	(0,1,1,15,29)
NO. 31068	(0,0,1,15,30)
NO. 31069	(1,0,1,16,29)
NO. 31070	(0,1,1,16,30)
NO. 31071	(0,1,1,17,30)
NO. 31072	(0,0,1,15,31)
NO. 31073	(1,0,1,14,27)
NO. 31074	(0,1,1,16,28)
NO. 31075	(0,1,1,15,28)
NO. 31076	(0,0,1,16,29)
NO. 31077	(1,0,1,15,28)
NO. 31078	(0,1,1,16,29)
NO. 31079	(0,1,1,16,29)
NO. 31080	(0,0,1,16,30)
NO. 31081	(1,0,1,15,28)
NO. 31082	(0,1,1,16,29)
NO. 31083	(0,1,1,16,29)
NO. 31084	(0,0,1,16,30)
NO. 31085	(1,0,1,15,29)
NO. 31086	(0,1,1,17,30)
NO. 31087	(0,1,1,16,30)
NO. 31088	(0,0,1,17,31)
NO. 31089	(1,0,1,14,28)
NO. 31090	(0,1,1,15,29)
NO. 31091	(0,1,1,15,29)
NO. 31092	(0,0,1,15,30)
NO. 31093	(1,0,1,14,29)
NO. 31094	(0,1,1,16,30)
NO. 31095	(0,1,1,15,30)
NO. 31096	(0,0,1,15,31)
NO. 31097	(1,0,1,14,29)
NO. 31098	(0,1,1,15,30)
NO. 31099	(0,1,1,15,30)
NO. 31100	(0,0,1,15,31)
NO. 31101	(1,0,1,15,30)
NO. 31102	(0,1,1,15,31)
NO. 31103	(0,1,1,16,31)
NO. 31104	(0,0,1,15,32)
NO. 31105	(1,1,1,14,26)
NO. 31106	(0,2,1,15,27)
NO. 31107	(0,2,1,15,27)
NO. 31108	(0,1,1,15,28)
NO. 31109	(1,1,1,14,27)
NO. 31110	(0,2,1,15,28)
NO. 31111	(0,2,1,15,28)
NO. 31112	(0,1,1,14,29)
NO. 31113	(1,0,1,14,27)
NO. 31114	(0,1,1,15,28)
NO. 31115	(0,1,1,16,28)
NO. 31116	(0,0,1,16,29)
NO. 31117	(1,0,1,13,28)
NO. 31118	(0,1,1,14,29)
NO. 31119	(0,1,1,16,29)
NO. 31120	(0,0,1,15,30)
NO. 31121	(1,0,1,15,27)
NO. 31122	(0,1,1,16,28)
NO. 31123	(0,1,1,16,28)
NO. 31124	(0,0,1,16,29)
NO. 31125	(1,0,1,15,28)
NO. 31126	(0,1,1,16,29)
NO. 31127	(0,1,1,16,29)
NO. 31128	(0,0,1,15,30)
NO. 31129	(1,0,1,14,28)
NO. 31130	(0,1,1,15,29)
NO. 31131	(0,1,1,15,29)
NO. 31132	(0,0,1,15,30)
NO. 31133	(1,0,1,14,29)
NO. 31134	(0,1,1,15,30)
NO. 31135	(0,1,1,15,30)
NO. 31136	(0,0,1,15,31)
NO. 31137	(1,0,1,14,27)
NO. 31138	(0,1,1,15,28)
NO. 31139	(0,1,1,15,28)
NO. 31140	(0,0,1,15,29)
NO. 31141	(1,0,1,14,28)
NO. 31142	(0,1,1,15,29)
NO. 31143	(0,1,1,14,29)
NO. 31144	(0,0,1,15,30)
NO. 31145	(1,0,1,16,28)
NO. 31146	(0,1,1,17,29)
NO. 31147	(0,1,1,17,29)
NO. 31148	(0,0,1,17,30)
NO. 31149	(1,0,1,15,29)
NO. 31150	(0,1,1,16,30)
NO. 31151	(0,1,1,16,30)
NO. 31152	(0,0,1,16,31)
NO. 31153	(1,0,1,14,28)
NO. 31154	(0,1,1,15,29)
NO. 31155	(0,1,1,15,29)
NO. 31156	(0,0,1,15,30)
NO. 31157	(1,0,1,14,29)
NO. 31158	(0,1,1,15,30)
NO. 31159	(0,1,1,15,30)
NO. 31160	(0,0,1,15,31)
NO. 31161	(1,0,1,14,29)
NO. 31162	(0,1,1,15,30)
NO. 31163	(0,1,1,15,30)
NO. 31164	(0,0,1,15,31)
NO. 31165	(1,0,1,13,30)
NO. 31166	(0,1,1,14,31)
NO. 31167	(0,1,1,14,31)
NO. 31168	(0,0,1,14,32)
NO. 31169	(1,0,1,15,27)
NO. 31170	(0,1,1,16,28)
NO. 31171	(0,1,1,17,28)
NO. 31172	(0,0,1,17,29)
NO. 31173	(1,0,1,15,28)
NO. 31174	(0,1,1,16,29)
NO. 31175	(0,1,1,16,29)
NO. 31176	(0,0,1,16,30)
NO. 31177	(1,0,1,16,28)
NO. 31178	(0,1,1,17,29)
NO. 31179	(0,1,1,17,29)
NO. 31180	(0,0,1,18,30)
NO. 31181	(1,0,1,15,29)
NO. 31182	(0,1,1,16,30)
NO. 31183	(0,1,1,17,30)
NO. 31184	(0,0,1,17,31)
NO. 31185	(1,0,1,16,28)
NO. 31186	(0,1,1,17,29)
NO. 31187	(0,1,1,17,29)
NO. 31188	(0,0,1,17,30)
NO. 31189	(1,0,1,16,29)
NO. 31190	(0,1,1,17,30)
NO. 31191	(0,1,1,17,30)
NO. 31192	(0,0,1,16,31)
NO. 31193	(1,0,1,15,29)
NO. 31194	(0,1,1,17,30)
NO. 31195	(0,1,1,16,30)
NO. 31196	(0,0,1,16,31)
NO. 31197	(1,0,1,16,30)
NO. 31198	(0,1,1,17,31)
NO. 31199	(0,1,1,16,31)
NO. 31200	(0,0,1,15,32)
NO. 31201	(1,0,1,16,28)
NO. 31202	(0,1,1,17,29)
NO. 31203	(0,1,1,17,29)
NO. 31204	(0,0,1,17,30)
NO. 31205	(1,0,1,15,29)
NO. 31206	(0,1,1,16,30)
NO. 31207	(0,1,1,16,30)
NO. 31208	(0,0,1,16,31)
NO. 31209	(1,0,1,16,29)
NO. 31210	(0,1,1,18,30)
NO. 31211	(0,1,1,17,30)
NO. 31212	(0,0,1,18,31)
NO. 31213	(1,0,1,16,30)
NO. 31214	(0,1,1,18,31)
NO. 31215	(0,1,1,17,31)
NO. 31216	(0,0,1,17,32)
NO. 31217	(1,0,1,15,29)
NO. 31218	(0,1,1,18,30)
NO. 31219	(0,1,1,16,30)
NO. 31220	(0,0,1,16,31)
NO. 31221	(1,0,1,16,30)
NO. 31222	(0,1,1,17,31)
NO. 31223	(0,1,1,16,31)
NO. 31224	(0,0,1,15,32)
NO. 31225	(1,0,1,15,30)
NO. 31226	(0,1,1,16,31)
NO. 31227	(0,1,1,16,31)
NO. 31228	(0,0,1,16,32)
NO. 31229	(1,0,1,15,31)
NO. 31230	(0,1,1,16,32)
NO. 31231	(0,1,1,15,32)
NO. 31232	(0,0,1,15,33)
NO. 31233	(1,1,1,13,25)
NO. 31234	(0,2,1,14,26)
NO. 31235	(0,2,1,14,26)
NO. 31236	(0,1,1,14,27)
NO. 31237	(1,1,1,13,26)
NO. 31238	(0,2,1,14,27)
NO. 31239	(0,2,1,15,27)
NO. 31240	(0,1,1,14,28)
NO. 31241	(1,0,1,14,26)
NO. 31242	(0,1,1,15,27)
NO. 31243	(0,1,1,16,27)
NO. 31244	(0,0,1,14,28)
NO. 31245	(1,0,1,14,27)
NO. 31246	(0,1,1,15,28)
NO. 31247	(0,1,1,16,28)
NO. 31248	(0,0,1,15,29)
NO. 31249	(1,0,1,14,26)
NO. 31250	(0,1,1,15,27)
NO. 31251	(0,1,1,15,27)
NO. 31252	(0,0,1,15,28)
NO. 31253	(1,0,1,14,27)
NO. 31254	(0,1,1,15,28)
NO. 31255	(0,1,1,16,28)
NO. 31256	(0,0,1,15,29)
NO. 31257	(1,0,1,14,27)
NO. 31258	(0,1,1,15,28)
NO. 31259	(0,1,1,14,28)
NO. 31260	(0,0,1,14,29)
NO. 31261	(1,0,1,14,28)
NO. 31262	(0,1,1,15,29)
NO. 31263	(0,1,1,16,29)
NO. 31264	(0,0,1,15,30)
NO. 31265	(1,0,1,13,26)
NO. 31266	(0,1,1,15,27)
NO. 31267	(0,1,1,14,27)
NO. 31268	(0,0,1,14,28)
NO. 31269	(1,0,1,14,27)
NO. 31270	(0,1,1,14,28)
NO. 31271	(0,1,1,15,28)
NO. 31272	(0,0,1,15,29)
NO. 31273	(1,0,1,15,27)
NO. 31274	(0,1,1,16,28)
NO. 31275	(0,1,1,16,28)
NO. 31276	(0,0,1,15,29)
NO. 31277	(1,0,1,15,28)
NO. 31278	(0,1,1,16,29)
NO. 31279	(0,1,1,16,29)
NO. 31280	(0,0,1,16,30)
NO. 31281	(1,0,1,14,27)
NO. 31282	(0,1,1,16,28)
NO. 31283	(0,1,1,15,28)
NO. 31284	(0,0,1,15,29)
NO. 31285	(1,0,1,15,28)
NO. 31286	(0,1,1,15,29)
NO. 31287	(0,1,1,16,29)
NO. 31288	(0,0,1,15,30)
NO. 31289	(1,0,1,13,28)
NO. 31290	(0,1,1,16,29)
NO. 31291	(0,1,1,14,29)
NO. 31292	(0,0,1,15,30)
NO. 31293	(1,0,1,15,29)
NO. 31294	(0,1,1,16,30)
NO. 31295	(0,1,1,16,30)
NO. 31296	(0,0,1,15,31)
NO. 31297	(1,0,1,14,26)
NO. 31298	(0,1,1,15,27)
NO. 31299	(0,1,1,15,27)
NO. 31300	(0,0,1,15,28)
NO. 31301	(1,0,1,14,27)
NO. 31302	(0,1,1,15,28)
NO. 31303	(0,1,1,16,28)
NO. 31304	(0,0,1,15,29)
NO. 31305	(1,0,1,15,27)
NO. 31306	(0,1,1,16,28)
NO. 31307	(0,1,1,17,28)
NO. 31308	(0,0,1,15,29)
NO. 31309	(1,0,1,14,28)
NO. 31310	(0,1,1,16,29)
NO. 31311	(0,1,1,17,29)
NO. 31312	(0,0,1,16,30)
NO. 31313	(1,0,1,15,27)
NO. 31314	(0,1,1,16,28)
NO. 31315	(0,1,1,15,28)
NO. 31316	(0,0,1,15,29)
NO. 31317	(1,0,1,15,28)
NO. 31318	(0,1,1,16,29)
NO. 31319	(0,1,1,16,29)
NO. 31320	(0,0,1,15,30)
NO. 31321	(1,0,1,15,28)
NO. 31322	(0,1,1,17,29)
NO. 31323	(0,1,1,15,29)
NO. 31324	(0,0,1,15,30)
NO. 31325	(1,0,1,16,29)
NO. 31326	(0,1,1,17,30)
NO. 31327	(0,1,1,17,30)
NO. 31328	(0,0,1,16,31)
NO. 31329	(1,0,1,14,27)
NO. 31330	(0,1,1,16,28)
NO. 31331	(0,1,1,15,28)
NO. 31332	(0,0,1,15,29)
NO. 31333	(1,0,1,14,28)
NO. 31334	(0,1,1,15,29)
NO. 31335	(0,1,1,16,29)
NO. 31336	(0,0,1,15,30)
NO. 31337	(1,0,1,16,28)
NO. 31338	(0,1,1,17,29)
NO. 31339	(0,1,1,17,29)
NO. 31340	(0,0,1,16,30)
NO. 31341	(1,0,1,16,29)
NO. 31342	(0,1,1,17,30)
NO. 31343	(0,1,1,17,30)
NO. 31344	(0,0,1,17,31)
NO. 31345	(1,0,1,14,28)
NO. 31346	(0,1,1,16,29)
NO. 31347	(0,1,1,15,29)
NO. 31348	(0,0,1,15,30)
NO. 31349	(1,0,1,14,29)
NO. 31350	(0,1,1,15,30)
NO. 31351	(0,1,1,16,30)
NO. 31352	(0,0,1,15,31)
NO. 31353	(1,0,1,14,29)
NO. 31354	(0,1,1,17,30)
NO. 31355	(0,1,1,15,30)
NO. 31356	(0,0,1,17,31)
NO. 31357	(1,0,1,16,30)
NO. 31358	(0,1,1,17,31)
NO. 31359	(0,1,1,18,31)
NO. 31360	(0,0,1,16,32)
NO. 31361	(1,1,1,14,26)
NO. 31362	(0,2,1,15,27)
NO. 31363	(0,2,1,15,27)
NO. 31364	(0,1,1,15,28)
NO. 31365	(1,1,1,14,27)
NO. 31366	(0,2,1,15,28)
NO. 31367	(0,2,1,15,28)
NO. 31368	(0,1,1,15,29)
NO. 31369	(1,0,1,15,27)
NO. 31370	(0,1,1,16,28)
NO. 31371	(0,1,1,16,28)
NO. 31372	(0,0,1,15,29)
NO. 31373	(1,0,1,15,28)
NO. 31374	(0,1,1,16,29)
NO. 31375	(0,1,1,16,29)
NO. 31376	(0,0,1,15,30)
NO. 31377	(1,0,1,15,27)
NO. 31378	(0,1,1,16,28)
NO. 31379	(0,1,1,16,28)
NO. 31380	(0,0,1,15,29)
NO. 31381	(1,0,1,15,28)
NO. 31382	(0,1,1,16,29)
NO. 31383	(0,1,1,16,29)
NO. 31384	(0,0,1,15,30)
NO. 31385	(1,0,1,15,28)
NO. 31386	(0,1,1,16,29)
NO. 31387	(0,1,1,16,29)
NO. 31388	(0,0,1,15,30)
NO. 31389	(1,0,1,15,29)
NO. 31390	(0,1,1,16,30)
NO. 31391	(0,1,1,16,30)
NO. 31392	(0,0,1,15,31)
NO. 31393	(1,0,1,13,27)
NO. 31394	(0,1,1,15,28)
NO. 31395	(0,1,1,15,28)
NO. 31396	(0,0,1,14,29)
NO. 31397	(1,0,1,14,28)
NO. 31398	(0,1,1,15,29)
NO. 31399	(0,1,1,15,29)
NO. 31400	(0,0,1,15,30)
NO. 31401	(1,0,1,15,28)
NO. 31402	(0,1,1,17,29)
NO. 31403	(0,1,1,16,29)
NO. 31404	(0,0,1,16,30)
NO. 31405	(1,0,1,16,29)
NO. 31406	(0,1,1,17,30)
NO. 31407	(0,1,1,16,30)
NO. 31408	(0,0,1,16,31)
NO. 31409	(1,0,1,14,28)
NO. 31410	(0,1,1,15,29)
NO. 31411	(0,1,1,16,29)
NO. 31412	(0,0,1,15,30)
NO. 31413	(1,0,1,14,29)
NO. 31414	(0,1,1,15,30)
NO. 31415	(0,1,1,16,30)
NO. 31416	(0,0,1,16,31)
NO. 31417	(1,0,1,16,29)
NO. 31418	(0,1,1,17,30)
NO. 31419	(0,1,1,17,30)
NO. 31420	(0,0,1,16,31)
NO. 31421	(1,0,1,16,30)
NO. 31422	(0,1,1,17,31)
NO. 31423	(0,1,1,16,31)
NO. 31424	(0,0,1,16,32)
NO. 31425	(1,0,1,14,27)
NO. 31426	(0,1,1,14,28)
NO. 31427	(0,1,1,15,28)
NO. 31428	(0,0,1,15,29)
NO. 31429	(1,0,1,13,28)
NO. 31430	(0,1,1,14,29)
NO. 31431	(0,1,1,15,29)
NO. 31432	(0,0,1,14,30)
NO. 31433	(1,0,1,16,28)
NO. 31434	(0,1,1,16,29)
NO. 31435	(0,1,1,17,29)
NO. 31436	(0,0,1,15,30)
NO. 31437	(1,0,1,14,29)
NO. 31438	(0,1,1,16,30)
NO. 31439	(0,1,1,17,30)
NO. 31440	(0,0,1,16,31)
NO. 31441	(1,0,1,15,28)
NO. 31442	(0,1,1,15,29)
NO. 31443	(0,1,1,16,29)
NO. 31444	(0,0,1,15,30)
NO. 31445	(1,0,1,14,29)
NO. 31446	(0,1,1,15,30)
NO. 31447	(0,1,1,15,30)
NO. 31448	(0,0,1,14,31)
NO. 31449	(1,0,1,17,29)
NO. 31450	(0,1,1,17,30)
NO. 31451	(0,1,1,17,30)
NO. 31452	(0,0,1,15,31)
NO. 31453	(1,0,1,16,30)
NO. 31454	(0,1,1,17,31)
NO. 31455	(0,1,1,17,31)
NO. 31456	(0,0,1,16,32)
NO. 31457	(1,0,1,14,28)
NO. 31458	(0,1,1,16,29)
NO. 31459	(0,1,1,15,29)
NO. 31460	(0,0,1,16,30)
NO. 31461	(1,0,1,15,29)
NO. 31462	(0,1,1,16,30)
NO. 31463	(0,1,1,15,30)
NO. 31464	(0,0,1,15,31)
NO. 31465	(1,0,1,16,29)
NO. 31466	(0,1,1,17,30)
NO. 31467	(0,1,1,17,30)
NO. 31468	(0,0,1,16,31)
NO. 31469	(1,0,1,16,30)
NO. 31470	(0,1,1,17,31)
NO. 31471	(0,1,1,17,31)
NO. 31472	(0,0,1,17,32)
NO. 31473	(1,0,1,15,29)
NO. 31474	(0,1,1,16,30)
NO. 31475	(0,1,1,16,30)
NO. 31476	(0,0,1,16,31)
NO. 31477	(1,0,1,15,30)
NO. 31478	(0,1,1,16,31)
NO. 31479	(0,1,1,16,31)
NO. 31480	(0,0,1,15,32)
NO. 31481	(1,0,1,16,30)
NO. 31482	(0,1,1,17,31)
NO. 31483	(0,1,1,17,31)
NO. 31484	(0,0,1,16,32)
NO. 31485	(1,0,1,16,31)
NO. 31486	(0,1,1,17,32)
NO. 31487	(0,1,1,17,32)
NO. 31488	(0,0,1,17,33)
NO. 31489	(1,1,1,13,26)
NO. 31490	(0,2,1,14,27)
NO. 31491	(0,2,1,14,27)
NO. 31492	(0,1,1,14,28)
NO. 31493	(1,1,1,13,27)
NO. 31494	(0,2,1,14,28)
